hhid,q502,q502_1,q502_2,q502_3
c6f6f0bc-c623-4d6b-84de-574cda660db1,Solid-fuel stove,0,0,0
c708470a-caee-4fe3-9c15-88f4d80e9d93,Biogas stove,0,0,0
c708470a-caee-4fe3-9c15-88f4d80e9d93,Electric cooking stove,0,0,0
c708470a-caee-4fe3-9c15-88f4d80e9d93,Kerosene fuel / other liquid fuel stove,0,0,0
c708470a-caee-4fe3-9c15-88f4d80e9d93,LPG stove,1,120,5000
c708470a-caee-4fe3-9c15-88f4d80e9d93,No stove,0,0,0
c708470a-caee-4fe3-9c15-88f4d80e9d93,Solid-fuel stove,0,0,0
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,Biogas stove,0,0,0
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,Electric cooking stove,0,0,0
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,Kerosene fuel / other liquid fuel stove,0,0,0
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,LPG stove,1,45,3000
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,No stove,0,0,0
c70a1a9f-a70f-4790-8aba-eac5d93a4eca,Solid-fuel stove,1,120,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,Biogas stove,0,0,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,Electric cooking stove,0,0,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,Kerosene fuel / other liquid fuel stove,0,0,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,LPG stove,0,0,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,No stove,0,0,0
c71d53e1-947e-40ec-b17b-4360f5fdce3a,Solid-fuel stove,3,180,6000
c722da1f-873e-4bb9-835e-6cc9649d19ef,Biogas stove,0,0,0
c722da1f-873e-4bb9-835e-6cc9649d19ef,Electric cooking stove,0,0,0
c722da1f-873e-4bb9-835e-6cc9649d19ef,Kerosene fuel / other liquid fuel stove,1,200,2500
c722da1f-873e-4bb9-835e-6cc9649d19ef,LPG stove,0,0,0
c722da1f-873e-4bb9-835e-6cc9649d19ef,No stove,0,0,0
c722da1f-873e-4bb9-835e-6cc9649d19ef,Solid-fuel stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,Biogas stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,Electric cooking stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,Kerosene fuel / other liquid fuel stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,LPG stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,No stove,0,0,0
c73f3f0a-10bd-4530-9b2a-420abf28163b,Solid-fuel stove,2,1200,1500
c74abb69-9610-4df2-bfd1-b8f5c070d859,Biogas stove,0,0,0
c74abb69-9610-4df2-bfd1-b8f5c070d859,Electric cooking stove,0,0,0
c74abb69-9610-4df2-bfd1-b8f5c070d859,Kerosene fuel / other liquid fuel stove,1,180,5000
c74abb69-9610-4df2-bfd1-b8f5c070d859,LPG stove,0,0,0
c74abb69-9610-4df2-bfd1-b8f5c070d859,No stove,0,0,0
c74abb69-9610-4df2-bfd1-b8f5c070d859,Solid-fuel stove,0,0,0
c762d03c-eceb-42fc-9da9-221746e6f096,Biogas stove,0,0,0
c762d03c-eceb-42fc-9da9-221746e6f096,Electric cooking stove,2,120,2000
c762d03c-eceb-42fc-9da9-221746e6f096,Kerosene fuel / other liquid fuel stove,0,0,0
c762d03c-eceb-42fc-9da9-221746e6f096,LPG stove,4,150,5000
c762d03c-eceb-42fc-9da9-221746e6f096,No stove,0,0,0
c762d03c-eceb-42fc-9da9-221746e6f096,Solid-fuel stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,Biogas stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,Electric cooking stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,Kerosene fuel / other liquid fuel stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,LPG stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,No stove,0,0,0
c764d4dd-63f8-44b5-93db-4772e0f724a2,Solid-fuel stove,1,50,1500
c7987dc9-16a6-42f6-911d-f86fbcb453d9,Biogas stove,0,0,0
c7987dc9-16a6-42f6-911d-f86fbcb453d9,Electric cooking stove,0,0,0
c7987dc9-16a6-42f6-911d-f86fbcb453d9,Kerosene fuel / other liquid fuel stove,0,0,0
c7987dc9-16a6-42f6-911d-f86fbcb453d9,LPG stove,0,0,0
c7987dc9-16a6-42f6-911d-f86fbcb453d9,No stove,0,0,0
c7987dc9-16a6-42f6-911d-f86fbcb453d9,Solid-fuel stove,3,230,3500
c7bd197d-3a3c-478b-831e-8060d01bc7c6,Biogas stove,0,0,0
c7bd197d-3a3c-478b-831e-8060d01bc7c6,Electric cooking stove,0,0,0
c7bd197d-3a3c-478b-831e-8060d01bc7c6,Kerosene fuel / other liquid fuel stove,1,60,1500
c7bd197d-3a3c-478b-831e-8060d01bc7c6,LPG stove,0,0,0
c7bd197d-3a3c-478b-831e-8060d01bc7c6,No stove,0,0,0
c7bd197d-3a3c-478b-831e-8060d01bc7c6,Solid-fuel stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,Biogas stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,Electric cooking stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,Kerosene fuel / other liquid fuel stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,LPG stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,No stove,0,0,0
c7cad94b-8a0b-4fc9-b663-d782a0008bf7,Solid-fuel stove,1,88,1200
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,Biogas stove,0,0,0
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,Electric cooking stove,0,0,0
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,Kerosene fuel / other liquid fuel stove,0,0,0
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,LPG stove,1,120,5000
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,No stove,0,0,0
c7dc1bd4-9647-45e7-9b8e-930a1f49ba9c,Solid-fuel stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,Biogas stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,Electric cooking stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,Kerosene fuel / other liquid fuel stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,LPG stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,No stove,0,0,0
c7eed170-253e-4c37-bf54-57f20d5132b1,Solid-fuel stove,2,240,6000
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,Biogas stove,1,90,4000
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,Electric cooking stove,0,0,0
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,Kerosene fuel / other liquid fuel stove,0,0,0
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,LPG stove,0,0,0
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,No stove,0,0,0
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,Solid-fuel stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,Biogas stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,Electric cooking stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,Kerosene fuel / other liquid fuel stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,LPG stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,No stove,0,0,0
c80c192b-1281-4e22-899d-acb258d3ccd4,Solid-fuel stove,2,210,5000
c82de1c1-66d3-4738-8e12-d01f81a89bc4,Biogas stove,0,0,0
c82de1c1-66d3-4738-8e12-d01f81a89bc4,Electric cooking stove,1,20,99
c82de1c1-66d3-4738-8e12-d01f81a89bc4,Kerosene fuel / other liquid fuel stove,0,0,0
c82de1c1-66d3-4738-8e12-d01f81a89bc4,LPG stove,1,40,6300
c82de1c1-66d3-4738-8e12-d01f81a89bc4,No stove,0,0,0
c82de1c1-66d3-4738-8e12-d01f81a89bc4,Solid-fuel stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,Biogas stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,Electric cooking stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,Kerosene fuel / other liquid fuel stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,LPG stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,No stove,0,0,0
c86eb6be-59c3-4f3a-8d3b-47feac32f18e,Solid-fuel stove,1,180,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,Biogas stove,0,0,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,Electric cooking stove,0,0,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,Kerosene fuel / other liquid fuel stove,0,0,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,LPG stove,0,0,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,No stove,0,0,0
c8872009-78a3-4f1c-92b2-2654cb5b2d01,Solid-fuel stove,1,330,2000
c894b0a0-c3a1-44f4-8e43-29d9409831e8,Biogas stove,0,0,0
c894b0a0-c3a1-44f4-8e43-29d9409831e8,Electric cooking stove,0,0,0
c894b0a0-c3a1-44f4-8e43-29d9409831e8,Kerosene fuel / other liquid fuel stove,1,120,2000
c894b0a0-c3a1-44f4-8e43-29d9409831e8,LPG stove,0,0,0
c894b0a0-c3a1-44f4-8e43-29d9409831e8,No stove,0,0,0
c894b0a0-c3a1-44f4-8e43-29d9409831e8,Solid-fuel stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,Biogas stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,Electric cooking stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,Kerosene fuel / other liquid fuel stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,LPG stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,No stove,0,0,0
c89ccdae-6d82-4877-9344-50bb65b15ead,Solid-fuel stove,1,180,6500
c8b23ac6-e2dc-4df6-a018-d503588e9578,Biogas stove,0,0,0
c8b23ac6-e2dc-4df6-a018-d503588e9578,Electric cooking stove,0,0,0
c8b23ac6-e2dc-4df6-a018-d503588e9578,Kerosene fuel / other liquid fuel stove,0,0,0
c8b23ac6-e2dc-4df6-a018-d503588e9578,LPG stove,0,0,0
c8b23ac6-e2dc-4df6-a018-d503588e9578,No stove,0,0,0
c8b23ac6-e2dc-4df6-a018-d503588e9578,Solid-fuel stove,2,160,800
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,Biogas stove,0,0,0
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,Electric cooking stove,0,0,0
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,Kerosene fuel / other liquid fuel stove,0,0,0
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,LPG stove,1,240,6500
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,No stove,0,0,0
c8b7717d-ad4c-4337-bcd9-80a60dfe9e4e,Solid-fuel stove,0,0,0
c90ebe6a-a969-4307-a38d-7760327a8f90,Biogas stove,0,0,0
c90ebe6a-a969-4307-a38d-7760327a8f90,Electric cooking stove,0,0,0
c90ebe6a-a969-4307-a38d-7760327a8f90,Kerosene fuel / other liquid fuel stove,1,60,1800
c90ebe6a-a969-4307-a38d-7760327a8f90,LPG stove,1,60,4200
c90ebe6a-a969-4307-a38d-7760327a8f90,No stove,0,0,0
c90ebe6a-a969-4307-a38d-7760327a8f90,Solid-fuel stove,0,0,0
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,Biogas stove,0,0,0
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,Electric cooking stove,0,0,0
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,Kerosene fuel / other liquid fuel stove,0,0,0
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,LPG stove,1,240,6500
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,No stove,0,0,0
c90ffe02-64ce-475e-a0f7-4cdf87a53a56,Solid-fuel stove,0,0,0
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,Biogas stove,0,0,0
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,Electric cooking stove,0,0,0
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,Kerosene fuel / other liquid fuel stove,1,100,3000
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,LPG stove,0,0,0
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,No stove,0,0,0
c9219430-0b1e-4cf8-bb08-1622a51bfd9f,Solid-fuel stove,0,0,0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,Biogas stove,0,0,0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,Electric cooking stove,1,280,99
c92a1d0e-1269-4440-abc1-8eee38e35c8d,Kerosene fuel / other liquid fuel stove,0,0,0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,LPG stove,0,0,0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,No stove,0,0,0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,Solid-fuel stove,0,0,0
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,Biogas stove,0,0,0
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,Electric cooking stove,0,0,0
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,Kerosene fuel / other liquid fuel stove,1,180,3500
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,LPG stove,0,0,0
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,No stove,0,0,0
c9311417-f0fe-4c76-bb9b-d11ffd820d5e,Solid-fuel stove,1,300,4000
c95b1a46-6749-483e-91a8-29dda6ed0f6e,Biogas stove,0,0,0
c95b1a46-6749-483e-91a8-29dda6ed0f6e,Electric cooking stove,0,0,0
c95b1a46-6749-483e-91a8-29dda6ed0f6e,Kerosene fuel / other liquid fuel stove,0,0,0
c95b1a46-6749-483e-91a8-29dda6ed0f6e,LPG stove,1,250,3000
c95b1a46-6749-483e-91a8-29dda6ed0f6e,No stove,0,0,0
c95b1a46-6749-483e-91a8-29dda6ed0f6e,Solid-fuel stove,0,0,0
c9637b9f-8034-462a-b3f2-e1bd69b05e77,Biogas stove,0,0,0
c9637b9f-8034-462a-b3f2-e1bd69b05e77,Electric cooking stove,0,0,0
c9637b9f-8034-462a-b3f2-e1bd69b05e77,Kerosene fuel / other liquid fuel stove,0,0,0
c9637b9f-8034-462a-b3f2-e1bd69b05e77,LPG stove,2,30,5200
c9637b9f-8034-462a-b3f2-e1bd69b05e77,No stove,0,0,0
c9637b9f-8034-462a-b3f2-e1bd69b05e77,Solid-fuel stove,2,90,4000
c9748885-4159-4a4a-a320-c8d1daa56414,Biogas stove,0,0,0
c9748885-4159-4a4a-a320-c8d1daa56414,Electric cooking stove,0,0,0
c9748885-4159-4a4a-a320-c8d1daa56414,Kerosene fuel / other liquid fuel stove,0,0,0
c9748885-4159-4a4a-a320-c8d1daa56414,LPG stove,0,0,0
c9748885-4159-4a4a-a320-c8d1daa56414,No stove,0,0,0
c9748885-4159-4a4a-a320-c8d1daa56414,Solid-fuel stove,1,60,1500
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,Biogas stove,0,0,0
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,Electric cooking stove,0,0,0
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,Kerosene fuel / other liquid fuel stove,0,0,0
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,LPG stove,2,90,3500
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,No stove,0,0,0
c97afc1e-1d6d-4103-973c-b6a48d28d9cf,Solid-fuel stove,2,120,6500
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,Biogas stove,0,0,0
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,Electric cooking stove,1,25,99
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,Kerosene fuel / other liquid fuel stove,0,0,0
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,LPG stove,1,120,6000
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,No stove,0,0,0
c9959eba-7f1c-4a45-8cb8-e9e3000216c3,Solid-fuel stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,Biogas stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,Electric cooking stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,Kerosene fuel / other liquid fuel stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,LPG stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,No stove,0,0,0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,Solid-fuel stove,1,340,3000
c9a3d30b-3446-4f72-87c2-45c681bd9627,Biogas stove,0,0,0
c9a3d30b-3446-4f72-87c2-45c681bd9627,Electric cooking stove,0,0,0
c9a3d30b-3446-4f72-87c2-45c681bd9627,Kerosene fuel / other liquid fuel stove,0,0,0
c9a3d30b-3446-4f72-87c2-45c681bd9627,LPG stove,1,80,6000
c9a3d30b-3446-4f72-87c2-45c681bd9627,No stove,0,0,0
c9a3d30b-3446-4f72-87c2-45c681bd9627,Solid-fuel stove,0,0,0
c9a8b260-d334-4da8-a343-ef826b5af5d9,Biogas stove,0,0,0
c9a8b260-d334-4da8-a343-ef826b5af5d9,Electric cooking stove,0,0,0
c9a8b260-d334-4da8-a343-ef826b5af5d9,Kerosene fuel / other liquid fuel stove,0,0,0
c9a8b260-d334-4da8-a343-ef826b5af5d9,LPG stove,1,180,4500
c9a8b260-d334-4da8-a343-ef826b5af5d9,No stove,0,0,0
c9a8b260-d334-4da8-a343-ef826b5af5d9,Solid-fuel stove,0,0,0
c9a9df76-b2ed-400d-8107-c873626b86a5,Biogas stove,0,0,0
c9a9df76-b2ed-400d-8107-c873626b86a5,Electric cooking stove,0,0,0
c9a9df76-b2ed-400d-8107-c873626b86a5,Kerosene fuel / other liquid fuel stove,1,240,3500
c9a9df76-b2ed-400d-8107-c873626b86a5,LPG stove,0,0,0
c9a9df76-b2ed-400d-8107-c873626b86a5,No stove,0,0,0
c9a9df76-b2ed-400d-8107-c873626b86a5,Solid-fuel stove,2,300,4000
c9c01d38-1fc9-4a30-a856-768a260b4525,Biogas stove,0,0,0
c9c01d38-1fc9-4a30-a856-768a260b4525,Electric cooking stove,0,0,0
c9c01d38-1fc9-4a30-a856-768a260b4525,Kerosene fuel / other liquid fuel stove,0,0,0
c9c01d38-1fc9-4a30-a856-768a260b4525,LPG stove,1,180,4000
c9c01d38-1fc9-4a30-a856-768a260b4525,No stove,0,0,0
c9c01d38-1fc9-4a30-a856-768a260b4525,Solid-fuel stove,0,0,0
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,Biogas stove,0,0,0
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,Electric cooking stove,0,0,0
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,Kerosene fuel / other liquid fuel stove,0,0,0
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,LPG stove,1,40,6000
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,No stove,0,0,0
c9c8c75f-68f0-4bc1-9e7b-8d687ab67f63,Solid-fuel stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,Biogas stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,Electric cooking stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,Kerosene fuel / other liquid fuel stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,LPG stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,No stove,0,0,0
c9d1fdb2-4ebf-4409-9e41-7837277f21ac,Solid-fuel stove,1,180,0
c9f48b13-e067-4c34-bc41-7a865c22253e,Biogas stove,0,0,0
c9f48b13-e067-4c34-bc41-7a865c22253e,Electric cooking stove,0,0,0
c9f48b13-e067-4c34-bc41-7a865c22253e,Kerosene fuel / other liquid fuel stove,0,0,0
c9f48b13-e067-4c34-bc41-7a865c22253e,LPG stove,1,60,2500
c9f48b13-e067-4c34-bc41-7a865c22253e,No stove,0,0,0
c9f48b13-e067-4c34-bc41-7a865c22253e,Solid-fuel stove,0,0,0
ca02b146-9423-4e75-98c5-08b1cb75d4f2,Biogas stove,1,120,3000
ca02b146-9423-4e75-98c5-08b1cb75d4f2,Electric cooking stove,0,0,0
ca02b146-9423-4e75-98c5-08b1cb75d4f2,Kerosene fuel / other liquid fuel stove,0,0,0
ca02b146-9423-4e75-98c5-08b1cb75d4f2,LPG stove,0,0,0
ca02b146-9423-4e75-98c5-08b1cb75d4f2,No stove,0,0,0
ca02b146-9423-4e75-98c5-08b1cb75d4f2,Solid-fuel stove,1,180,2000
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,Biogas stove,0,0,0
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,Electric cooking stove,0,0,0
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,Kerosene fuel / other liquid fuel stove,0,0,0
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,LPG stove,0,0,0
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,No stove,0,0,0
ca0a5d3c-90c9-4d22-80fb-e99c41500d4e,Solid-fuel stove,3,180,9000
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,Biogas stove,0,0,0
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,Electric cooking stove,0,0,0
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,Kerosene fuel / other liquid fuel stove,0,0,0
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,LPG stove,1,150,1500
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,No stove,0,0,0
ca0cc85c-06fc-437b-817c-d8f8ffc4e010,Solid-fuel stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,Biogas stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,Electric cooking stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,Kerosene fuel / other liquid fuel stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,LPG stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,No stove,0,0,0
ca0ff6f9-5266-4df9-9a72-80f363037ed8,Solid-fuel stove,1,120,2000
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,Biogas stove,0,0,0
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,Electric cooking stove,0,0,0
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,Kerosene fuel / other liquid fuel stove,0,0,0
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,LPG stove,0,0,0
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,No stove,0,0,0
ca1ba1d5-9f00-4edf-b2b3-9ea97708440f,Solid-fuel stove,2,120,6000
ca265720-fe8b-4c32-be65-1ca896ad0a73,Biogas stove,0,0,0
ca265720-fe8b-4c32-be65-1ca896ad0a73,Electric cooking stove,1,250,99
ca265720-fe8b-4c32-be65-1ca896ad0a73,Kerosene fuel / other liquid fuel stove,0,0,0
ca265720-fe8b-4c32-be65-1ca896ad0a73,LPG stove,0,0,0
ca265720-fe8b-4c32-be65-1ca896ad0a73,No stove,0,0,0
ca265720-fe8b-4c32-be65-1ca896ad0a73,Solid-fuel stove,1,240,12000
ca3069c2-ad73-4332-a24e-b63a613cf2d6,Biogas stove,0,0,0
ca3069c2-ad73-4332-a24e-b63a613cf2d6,Electric cooking stove,0,0,0
ca3069c2-ad73-4332-a24e-b63a613cf2d6,Kerosene fuel / other liquid fuel stove,0,0,0
ca3069c2-ad73-4332-a24e-b63a613cf2d6,LPG stove,1,120,6000
ca3069c2-ad73-4332-a24e-b63a613cf2d6,No stove,0,0,0
ca3069c2-ad73-4332-a24e-b63a613cf2d6,Solid-fuel stove,0,0,0
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,Biogas stove,0,0,0
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,Electric cooking stove,1,60,0
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,Kerosene fuel / other liquid fuel stove,0,0,0
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,LPG stove,1,60,3000
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,No stove,0,0,0
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,Solid-fuel stove,1,60,1000
ca539e9e-8533-40a6-979b-a6a57f78ee02,Biogas stove,0,0,0
ca539e9e-8533-40a6-979b-a6a57f78ee02,Electric cooking stove,0,0,0
ca539e9e-8533-40a6-979b-a6a57f78ee02,Kerosene fuel / other liquid fuel stove,0,0,0
ca539e9e-8533-40a6-979b-a6a57f78ee02,LPG stove,0,0,0
ca539e9e-8533-40a6-979b-a6a57f78ee02,No stove,0,0,0
ca539e9e-8533-40a6-979b-a6a57f78ee02,Solid-fuel stove,1,220,3000
ca6f36d9-eb4e-450a-9a6f-15be03669671,Biogas stove,0,0,0
ca6f36d9-eb4e-450a-9a6f-15be03669671,Electric cooking stove,0,0,0
ca6f36d9-eb4e-450a-9a6f-15be03669671,Kerosene fuel / other liquid fuel stove,0,0,0
ca6f36d9-eb4e-450a-9a6f-15be03669671,LPG stove,0,0,0
ca6f36d9-eb4e-450a-9a6f-15be03669671,No stove,0,0,0
ca6f36d9-eb4e-450a-9a6f-15be03669671,Solid-fuel stove,1,240,3000
ca7da020-df42-400b-8607-83bb4a3174f7,Biogas stove,0,0,0
ca7da020-df42-400b-8607-83bb4a3174f7,Electric cooking stove,0,0,0
ca7da020-df42-400b-8607-83bb4a3174f7,Kerosene fuel / other liquid fuel stove,2,90,10000
ca7da020-df42-400b-8607-83bb4a3174f7,LPG stove,0,0,0
ca7da020-df42-400b-8607-83bb4a3174f7,No stove,0,0,0
ca7da020-df42-400b-8607-83bb4a3174f7,Solid-fuel stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,Biogas stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,Electric cooking stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,Kerosene fuel / other liquid fuel stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,LPG stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,No stove,0,0,0
ca876709-25b1-4268-a26a-0aa1be4b272b,Solid-fuel stove,2,240,1000
ca9dd892-be2a-4063-95fc-157f947d3964,Biogas stove,0,0,0
ca9dd892-be2a-4063-95fc-157f947d3964,Electric cooking stove,0,0,0
ca9dd892-be2a-4063-95fc-157f947d3964,Kerosene fuel / other liquid fuel stove,0,0,0
ca9dd892-be2a-4063-95fc-157f947d3964,LPG stove,0,0,0
ca9dd892-be2a-4063-95fc-157f947d3964,No stove,0,0,0
ca9dd892-be2a-4063-95fc-157f947d3964,Solid-fuel stove,2,250,4000
cab64a5d-e492-4c53-bb43-8a344fff6105,Biogas stove,0,0,0
cab64a5d-e492-4c53-bb43-8a344fff6105,Electric cooking stove,0,0,0
cab64a5d-e492-4c53-bb43-8a344fff6105,Kerosene fuel / other liquid fuel stove,0,0,0
cab64a5d-e492-4c53-bb43-8a344fff6105,LPG stove,0,0,0
cab64a5d-e492-4c53-bb43-8a344fff6105,No stove,0,0,0
